order_id,product_id,quantity ,,,,,,,,,,,,
tx-1287,2714,2,,,,,,,,,,,,
tx-1287,67,1,,,,,,,,,,,,
tx-1287,2040,3,,,,,,,,,,,,
tx-1288,1086,3,,,,,,,,,,,,
tx-1288,158,6,,,,,,,,,,,,
tx-1288,2213,5,,,,,,,,,,,,
tx-1288,733,8,,,,,,,,,,,,
tx-1288,1438,5,,,,,,,,,,,,
tx-1288,274,2,,,,,,,,,,,,
tx-1288,260,1,,,,,,,,,,,,
tx-1288,2870,7,,,,,,,,,,,,
tx-1288,993,4,,,,,,,,,,,,
tx-1288,2475,3,,,,,,,,,,,,
tx-1289,1962,8,,,,,,,,,,,,
tx-1289,1191,2,,,,,,,,,,,,
tx-1289,2208,8,,,,,,,,,,,,
tx-1289,737,1,,,,,,,,,,,,
tx-1289,2573,3,,,,,,,,,,,,
tx-1289,171,7,,,,,,,,,,,,
tx-1289,148,9,,,,,,,,,,,,
tx-1289,2302,5,,,,,,,,,,,,
tx-1289,645,3,,,,,,,,,,,,
tx-1289,1761,1,,,,,,,,,,,,
tx-1290,2091,1,,,,,,,,,,,,
tx-1290,2101,7,,,,,,,,,,,,
tx-1290,1303,6,,,,,,,,,,,,
tx-1290,2061,5,,,,,,,,,,,,
tx-1290,2708,6,,,,,,,,,,,,
tx-1290,917,3,,,,,,,,,,,,
tx-1290,1117,4,,,,,,,,,,,,
tx-1290,1938,8,,,,,,,,,,,,
tx-1290,2219,2,,,,,,,,,,,,
tx-1290,197,2,,,,,,,,,,,,
tx-1291,4,8,,,,,,,,,,,,
tx-1291,2050,6,,,,,,,,,,,,
tx-1291,908,4,,,,,,,,,,,,
tx-1291,648,6,,,,,,,,,,,,
tx-1291,2895,6,,,,,,,,,,,,
tx-1291,1849,7,,,,,,,,,,,,
tx-1291,1663,5,,,,,,,,,,,,
tx-1291,371,5,,,,,,,,,,,,
tx-1291,806,1,,,,,,,,,,,,
tx-1291,1442,7,,,,,,,,,,,,
tx-1292,2145,5,,,,,,,,,,,,
tx-1292,1953,4,,,,,,,,,,,,
tx-1292,2313,5,,,,,,,,,,,,
tx-1292,58,5,,,,,,,,,,,,
tx-1292,2180,2,,,,,,,,,,,,
tx-1292,529,5,,,,,,,,,,,,
tx-1292,215,4,,,,,,,,,,,,
tx-1292,635,4,,,,,,,,,,,,
tx-1292,1097,2,,,,,,,,,,,,
tx-1292,62,5,,,,,,,,,,,,
tx-1293,958,8,,,,,,,,,,,,
tx-1293,32,9,,,,,,,,,,,,
tx-1293,193,5,,,,,,,,,,,,
tx-1293,1338,5,,,,,,,,,,,,
tx-1293,1400,8,,,,,,,,,,,,
tx-1293,1753,8,,,,,,,,,,,,
tx-1293,2781,7,,,,,,,,,,,,
tx-1293,1903,4,,,,,,,,,,,,
tx-1293,543,3,,,,,,,,,,,,
tx-1293,1311,3,,,,,,,,,,,,
tx-1294,1212,7,,,,,,,,,,,,
tx-1294,203,1,,,,,,,,,,,,
tx-1294,2844,6,,,,,,,,,,,,
tx-1294,1000,3,,,,,,,,,,,,
tx-1294,1064,8,,,,,,,,,,,,
tx-1294,1197,2,,,,,,,,,,,,
tx-1294,2504,4,,,,,,,,,,,,
tx-1294,225,4,,,,,,,,,,,,
tx-1294,223,6,,,,,,,,,,,,
tx-1294,336,1,,,,,,,,,,,,
tx-1295,2760,1,,,,,,,,,,,,
tx-1295,336,9,,,,,,,,,,,,
tx-1295,2418,4,,,,,,,,,,,,
tx-1295,1644,9,,,,,,,,,,,,
tx-1295,1320,8,,,,,,,,,,,,
tx-1295,1803,1,,,,,,,,,,,,
tx-1295,1729,4,,,,,,,,,,,,
tx-1295,643,1,,,,,,,,,,,,
tx-1295,536,1,,,,,,,,,,,,
tx-1295,419,2,,,,,,,,,,,,
tx-1296,204,1,,,,,,,,,,,,
tx-1296,2113,7,,,,,,,,,,,,
tx-1296,2600,2,,,,,,,,,,,,
tx-1296,1415,1,,,,,,,,,,,,
tx-1296,2232,8,,,,,,,,,,,,
tx-1296,1269,8,,,,,,,,,,,,
tx-1296,2503,3,,,,,,,,,,,,
tx-1296,908,4,,,,,,,,,,,,
tx-1296,430,8,,,,,,,,,,,,
tx-1296,765,4,,,,,,,,,,,,
tx-1297,399,5,,,,,,,,,,,,
tx-1297,1820,7,,,,,,,,,,,,
tx-1297,2094,6,,,,,,,,,,,,
tx-1297,1002,4,,,,,,,,,,,,
tx-1297,2456,4,,,,,,,,,,,,
tx-1297,1959,7,,,,,,,,,,,,
tx-1297,2175,2,,,,,,,,,,,,
tx-1297,1019,4,,,,,,,,,,,,
tx-1297,1427,5,,,,,,,,,,,,
tx-1297,1960,9,,,,,,,,,,,,
tx-1298,1860,9,,,,,,,,,,,,
tx-1298,28,2,,,,,,,,,,,,
tx-1298,1779,6,,,,,,,,,,,,
tx-1298,464,3,,,,,,,,,,,,
tx-1298,2003,5,,,,,,,,,,,,
tx-1298,2310,2,,,,,,,,,,,,
tx-1298,114,3,,,,,,,,,,,,
tx-1298,2200,8,,,,,,,,,,,,
tx-1298,1729,9,,,,,,,,,,,,
tx-1298,1220,5,,,,,,,,,,,,
tx-1299,2781,9,,,,,,,,,,,,
tx-1299,406,9,,,,,,,,,,,,
tx-1299,1292,5,,,,,,,,,,,,
tx-1299,2680,9,,,,,,,,,,,,
tx-1299,2539,2,,,,,,,,,,,,
tx-1299,1768,3,,,,,,,,,,,,
tx-1299,2138,1,,,,,,,,,,,,
tx-1299,2897,7,,,,,,,,,,,,
tx-1299,930,8,,,,,,,,,,,,
tx-1299,805,5,,,,,,,,,,,,
tx-1300,1663,2,,,,,,,,,,,,
tx-1300,260,8,,,,,,,,,,,,
tx-1300,1129,7,,,,,,,,,,,,
tx-1300,762,4,,,,,,,,,,,,
tx-1300,1200,4,,,,,,,,,,,,
tx-1300,2800,4,,,,,,,,,,,,
tx-1300,490,6,,,,,,,,,,,,
tx-1300,2711,8,,,,,,,,,,,,
tx-1300,1430,9,,,,,,,,,,,,
tx-1300,2365,9,,,,,,,,,,,,
tx-1301,608,9,,,,,,,,,,,,
tx-1301,2958,8,,,,,,,,,,,,
tx-1301,336,6,,,,,,,,,,,,
tx-1301,2309,4,,,,,,,,,,,,
tx-1301,2053,5,,,,,,,,,,,,
tx-1301,2609,5,,,,,,,,,,,,
tx-1301,2266,9,,,,,,,,,,,,
tx-1301,2732,8,,,,,,,,,,,,
tx-1301,1087,4,,,,,,,,,,,,
tx-1301,1031,8,,,,,,,,,,,,
tx-1302,2894,2,,,,,,,,,,,,
tx-1302,532,3,,,,,,,,,,,,
tx-1302,199,5,,,,,,,,,,,,
tx-1302,2110,2,,,,,,,,,,,,
tx-1302,348,8,,,,,,,,,,,,
tx-1302,634,5,,,,,,,,,,,,
tx-1302,2679,6,,,,,,,,,,,,
tx-1302,1837,4,,,,,,,,,,,,
tx-1302,1201,7,,,,,,,,,,,,
tx-1302,1767,3,,,,,,,,,,,,
tx-1303,1455,5,,,,,,,,,,,,
tx-1303,2715,8,,,,,,,,,,,,
tx-1303,413,2,,,,,,,,,,,,
tx-1303,115,9,,,,,,,,,,,,
tx-1303,1012,5,,,,,,,,,,,,
tx-1303,2218,9,,,,,,,,,,,,
tx-1303,1548,6,,,,,,,,,,,,
tx-1303,1611,3,,,,,,,,,,,,
tx-1303,2215,2,,,,,,,,,,,,
tx-1303,2221,4,,,,,,,,,,,,
tx-1304,1715,9,,,,,,,,,,,,
tx-1304,289,7,,,,,,,,,,,,
tx-1304,1642,4,,,,,,,,,,,,
tx-1304,2399,8,,,,,,,,,,,,
tx-1304,1893,4,,,,,,,,,,,,
tx-1304,1799,7,,,,,,,,,,,,
tx-1304,1633,6,,,,,,,,,,,,
tx-1304,1065,3,,,,,,,,,,,,
tx-1304,896,7,,,,,,,,,,,,
tx-1304,715,8,,,,,,,,,,,,
tx-1305,1652,4,,,,,,,,,,,,
tx-1305,1168,3,,,,,,,,,,,,
tx-1305,1123,2,,,,,,,,,,,,
tx-1305,1092,3,,,,,,,,,,,,
tx-1305,330,2,,,,,,,,,,,,
tx-1305,2099,7,,,,,,,,,,,,
tx-1305,1529,5,,,,,,,,,,,,
tx-1305,1561,6,,,,,,,,,,,,
tx-1305,2386,1,,,,,,,,,,,,
tx-1305,2558,2,,,,,,,,,,,,
tx-1306,2608,4,,,,,,,,,,,,
tx-1306,440,5,,,,,,,,,,,,
tx-1306,2490,1,,,,,,,,,,,,
tx-1306,2609,9,,,,,,,,,,,,
tx-1306,2754,6,,,,,,,,,,,,
tx-1306,2071,6,,,,,,,,,,,,
tx-1306,1250,8,,,,,,,,,,,,
tx-1306,2609,2,,,,,,,,,,,,
tx-1306,2893,4,,,,,,,,,,,,
tx-1306,577,6,,,,,,,,,,,,
tx-1307,873,6,,,,,,,,,,,,
tx-1307,939,7,,,,,,,,,,,,
tx-1307,2740,4,,,,,,,,,,,,
tx-1307,902,7,,,,,,,,,,,,
tx-1307,2656,6,,,,,,,,,,,,
tx-1307,1589,8,,,,,,,,,,,,
tx-1307,1149,3,,,,,,,,,,,,
tx-1307,2520,7,,,,,,,,,,,,
tx-1307,844,8,,,,,,,,,,,,
tx-1307,1863,9,,,,,,,,,,,,
tx-1308,2109,7,,,,,,,,,,,,
tx-1308,1588,2,,,,,,,,,,,,
tx-1308,1274,2,,,,,,,,,,,,
tx-1308,748,2,,,,,,,,,,,,
tx-1308,1509,2,,,,,,,,,,,,
tx-1308,2630,8,,,,,,,,,,,,
tx-1308,530,3,,,,,,,,,,,,
tx-1308,1272,1,,,,,,,,,,,,
tx-1308,1410,2,,,,,,,,,,,,
tx-1308,2396,5,,,,,,,,,,,,
tx-1309,1040,2,,,,,,,,,,,,
tx-1309,912,3,,,,,,,,,,,,
tx-1309,598,8,,,,,,,,,,,,
tx-1309,1466,1,,,,,,,,,,,,
tx-1309,343,9,,,,,,,,,,,,
tx-1309,1949,2,,,,,,,,,,,,
tx-1309,2416,3,,,,,,,,,,,,
tx-1309,888,5,,,,,,,,,,,,
tx-1309,2576,1,,,,,,,,,,,,
tx-1309,910,7,,,,,,,,,,,,
tx-1310,2577,6,,,,,,,,,,,,
tx-1310,2606,4,,,,,,,,,,,,
tx-1310,1073,9,,,,,,,,,,,,
tx-1310,99,2,,,,,,,,,,,,
tx-1310,235,4,,,,,,,,,,,,
tx-1310,960,2,,,,,,,,,,,,
tx-1310,1616,1,,,,,,,,,,,,
tx-1310,503,7,,,,,,,,,,,,
tx-1310,91,8,,,,,,,,,,,,
tx-1310,1173,5,,,,,,,,,,,,
tx-1311,1511,2,,,,,,,,,,,,
tx-1311,31,2,,,,,,,,,,,,
tx-1311,1825,9,,,,,,,,,,,,
tx-1311,767,3,,,,,,,,,,,,
tx-1311,1053,3,,,,,,,,,,,,
tx-1311,52,8,,,,,,,,,,,,
tx-1311,821,2,,,,,,,,,,,,
tx-1311,733,5,,,,,,,,,,,,
tx-1311,1624,9,,,,,,,,,,,,
tx-1311,271,3,,,,,,,,,,,,
tx-1312,821,7,,,,,,,,,,,,
tx-1312,691,1,,,,,,,,,,,,
tx-1312,1342,9,,,,,,,,,,,,
tx-1312,1580,5,,,,,,,,,,,,
tx-1312,1855,1,,,,,,,,,,,,
tx-1312,2600,3,,,,,,,,,,,,
tx-1312,2759,1,,,,,,,,,,,,
tx-1312,2343,2,,,,,,,,,,,,
tx-1312,1978,7,,,,,,,,,,,,
tx-1312,1262,2,,,,,,,,,,,,
tx-1313,819,8,,,,,,,,,,,,
tx-1313,2405,9,,,,,,,,,,,,
tx-1313,2288,3,,,,,,,,,,,,
tx-1313,919,8,,,,,,,,,,,,
tx-1313,1988,5,,,,,,,,,,,,
tx-1313,994,8,,,,,,,,,,,,
tx-1313,30,5,,,,,,,,,,,,
tx-1313,1326,3,,,,,,,,,,,,
tx-1313,2771,8,,,,,,,,,,,,
tx-1313,2543,4,,,,,,,,,,,,
tx-1314,1517,6,,,,,,,,,,,,
tx-1314,1936,1,,,,,,,,,,,,
tx-1314,693,3,,,,,,,,,,,,
tx-1314,1053,4,,,,,,,,,,,,
tx-1314,2002,9,,,,,,,,,,,,
tx-1314,2912,1,,,,,,,,,,,,
tx-1314,2580,7,,,,,,,,,,,,
tx-1314,1211,6,,,,,,,,,,,,
tx-1314,1040,4,,,,,,,,,,,,
tx-1314,2853,2,,,,,,,,,,,,
tx-1315,1861,6,,,,,,,,,,,,
tx-1315,2718,4,,,,,,,,,,,,
tx-1315,1991,6,,,,,,,,,,,,
tx-1315,784,3,,,,,,,,,,,,
tx-1315,2851,4,,,,,,,,,,,,
tx-1315,1427,9,,,,,,,,,,,,
tx-1315,1205,1,,,,,,,,,,,,
tx-1315,2337,5,,,,,,,,,,,,
tx-1315,2658,1,,,,,,,,,,,,
tx-1315,1751,9,,,,,,,,,,,,
tx-1316,733,4,,,,,,,,,,,,
tx-1316,1979,4,,,,,,,,,,,,
tx-1316,577,1,,,,,,,,,,,,
tx-1316,1066,7,,,,,,,,,,,,
tx-1316,1194,8,,,,,,,,,,,,
tx-1316,2770,6,,,,,,,,,,,,
tx-1316,2476,1,,,,,,,,,,,,
tx-1316,592,9,,,,,,,,,,,,
tx-1316,199,6,,,,,,,,,,,,
tx-1316,1113,4,,,,,,,,,,,,
tx-1317,1312,2,,,,,,,,,,,,
tx-1317,133,4,,,,,,,,,,,,
tx-1317,2802,7,,,,,,,,,,,,
tx-1317,1824,1,,,,,,,,,,,,
tx-1317,2721,1,,,,,,,,,,,,
tx-1317,2726,5,,,,,,,,,,,,
tx-1317,2556,7,,,,,,,,,,,,
tx-1317,1805,9,,,,,,,,,,,,
tx-1317,312,5,,,,,,,,,,,,
tx-1317,1126,4,,,,,,,,,,,,
tx-1318,1818,2,,,,,,,,,,,,
tx-1318,2351,3,,,,,,,,,,,,
tx-1318,1659,9,,,,,,,,,,,,
tx-1318,177,7,,,,,,,,,,,,
tx-1318,1969,7,,,,,,,,,,,,
tx-1318,2377,2,,,,,,,,,,,,
tx-1318,701,3,,,,,,,,,,,,
tx-1318,425,6,,,,,,,,,,,,
tx-1318,2726,2,,,,,,,,,,,,
tx-1318,53,3,,,,,,,,,,,,
tx-1319,1165,1,,,,,,,,,,,,
tx-1319,704,2,,,,,,,,,,,,
tx-1319,2560,7,,,,,,,,,,,,
tx-1319,2081,8,,,,,,,,,,,,
tx-1319,1878,3,,,,,,,,,,,,
tx-1319,471,7,,,,,,,,,,,,
tx-1319,985,4,,,,,,,,,,,,
tx-1319,2706,5,,,,,,,,,,,,
tx-1319,213,8,,,,,,,,,,,,
tx-1319,2222,3,,,,,,,,,,,,
tx-1320,862,9,,,,,,,,,,,,
tx-1320,960,3,,,,,,,,,,,,
tx-1320,126,2,,,,,,,,,,,,
tx-1320,1106,9,,,,,,,,,,,,
tx-1320,1643,1,,,,,,,,,,,,
tx-1320,1808,2,,,,,,,,,,,,
tx-1320,428,5,,,,,,,,,,,,
tx-1320,407,1,,,,,,,,,,,,
tx-1320,114,7,,,,,,,,,,,,
tx-1320,981,6,,,,,,,,,,,,
tx-1321,487,5,,,,,,,,,,,,
tx-1321,413,5,,,,,,,,,,,,
tx-1321,1341,7,,,,,,,,,,,,
tx-1321,95,5,,,,,,,,,,,,
tx-1321,1027,4,,,,,,,,,,,,
tx-1321,1598,8,,,,,,,,,,,,
tx-1321,2315,8,,,,,,,,,,,,
tx-1321,1506,9,,,,,,,,,,,,
tx-1321,209,8,,,,,,,,,,,,
tx-1321,1081,4,,,,,,,,,,,,
tx-1322,903,7,,,,,,,,,,,,
tx-1322,1793,4,,,,,,,,,,,,
tx-1322,2094,1,,,,,,,,,,,,
tx-1322,2971,6,,,,,,,,,,,,
tx-1322,239,3,,,,,,,,,,,,
tx-1322,978,8,,,,,,,,,,,,
tx-1322,324,4,,,,,,,,,,,,
tx-1322,1908,5,,,,,,,,,,,,
tx-1322,1646,2,,,,,,,,,,,,
tx-1322,816,5,,,,,,,,,,,,
tx-1323,577,4,,,,,,,,,,,,
tx-1323,2301,6,,,,,,,,,,,,
tx-1323,320,1,,,,,,,,,,,,
tx-1323,2225,4,,,,,,,,,,,,
tx-1323,228,8,,,,,,,,,,,,
tx-1323,308,9,,,,,,,,,,,,
tx-1323,2109,1,,,,,,,,,,,,
tx-1323,1138,7,,,,,,,,,,,,
tx-1323,2889,9,,,,,,,,,,,,
tx-1323,2111,5,,,,,,,,,,,,
tx-1324,83,9,,,,,,,,,,,,
tx-1324,239,6,,,,,,,,,,,,
tx-1324,1310,2,,,,,,,,,,,,
tx-1324,1203,4,,,,,,,,,,,,
tx-1324,1339,5,,,,,,,,,,,,
tx-1324,1779,2,,,,,,,,,,,,
tx-1324,1282,8,,,,,,,,,,,,
tx-1324,268,9,,,,,,,,,,,,
tx-1324,2714,1,,,,,,,,,,,,
tx-1324,445,4,,,,,,,,,,,,
tx-1325,366,4,,,,,,,,,,,,
tx-1325,2017,9,,,,,,,,,,,,
tx-1325,35,3,,,,,,,,,,,,
tx-1325,469,1,,,,,,,,,,,,
tx-1325,2900,1,,,,,,,,,,,,
tx-1325,1975,2,,,,,,,,,,,,
tx-1325,1675,1,,,,,,,,,,,,
tx-1325,1760,5,,,,,,,,,,,,
tx-1325,234,8,,,,,,,,,,,,
tx-1325,932,1,,,,,,,,,,,,
tx-1326,2029,3,,,,,,,,,,,,
tx-1326,630,1,,,,,,,,,,,,
tx-1326,1812,6,,,,,,,,,,,,
tx-1326,652,5,,,,,,,,,,,,
tx-1326,1279,9,,,,,,,,,,,,
tx-1326,1897,2,,,,,,,,,,,,
tx-1326,1375,4,,,,,,,,,,,,
tx-1326,1039,3,,,,,,,,,,,,
tx-1326,338,9,,,,,,,,,,,,
tx-1326,1313,3,,,,,,,,,,,,
tx-1327,458,1,,,,,,,,,,,,
tx-1327,908,9,,,,,,,,,,,,
tx-1327,2743,5,,,,,,,,,,,,
tx-1327,533,2,,,,,,,,,,,,
tx-1327,476,9,,,,,,,,,,,,
tx-1327,492,6,,,,,,,,,,,,
tx-1327,2110,9,,,,,,,,,,,,
tx-1327,1931,7,,,,,,,,,,,,
tx-1327,367,2,,,,,,,,,,,,
tx-1327,2709,3,,,,,,,,,,,,
tx-1328,1058,5,,,,,,,,,,,,
tx-1328,2026,1,,,,,,,,,,,,
tx-1328,1950,5,,,,,,,,,,,,
tx-1328,1784,8,,,,,,,,,,,,
tx-1328,2930,2,,,,,,,,,,,,
tx-1328,99,1,,,,,,,,,,,,
tx-1328,176,2,,,,,,,,,,,,
tx-1328,1560,9,,,,,,,,,,,,
tx-1328,1900,1,,,,,,,,,,,,
tx-1328,1902,8,,,,,,,,,,,,
tx-1329,96,7,,,,,,,,,,,,
tx-1329,1192,5,,,,,,,,,,,,
tx-1329,1205,1,,,,,,,,,,,,
tx-1329,249,4,,,,,,,,,,,,
tx-1329,638,3,,,,,,,,,,,,
tx-1329,612,8,,,,,,,,,,,,
tx-1329,2319,9,,,,,,,,,,,,
tx-1329,1156,2,,,,,,,,,,,,
tx-1329,1534,8,,,,,,,,,,,,
tx-1329,208,2,,,,,,,,,,,,
tx-1330,2052,5,,,,,,,,,,,,
tx-1330,79,7,,,,,,,,,,,,
tx-1330,1605,9,,,,,,,,,,,,
tx-1330,447,2,,,,,,,,,,,,
tx-1330,1919,4,,,,,,,,,,,,
tx-1330,835,4,,,,,,,,,,,,
tx-1330,1494,7,,,,,,,,,,,,
tx-1330,1843,2,,,,,,,,,,,,
tx-1330,1885,3,,,,,,,,,,,,
tx-1330,539,1,,,,,,,,,,,,
tx-1331,2918,1,,,,,,,,,,,,
tx-1331,2044,8,,,,,,,,,,,,
tx-1331,2331,9,,,,,,,,,,,,
tx-1331,525,8,,,,,,,,,,,,
tx-1331,383,5,,,,,,,,,,,,
tx-1331,662,9,,,,,,,,,,,,
tx-1331,2030,3,,,,,,,,,,,,
tx-1331,1522,3,,,,,,,,,,,,
tx-1331,2595,9,,,,,,,,,,,,
tx-1331,1830,7,,,,,,,,,,,,
tx-1332,2091,6,,,,,,,,,,,,
tx-1332,347,9,,,,,,,,,,,,
tx-1332,105,6,,,,,,,,,,,,
tx-1332,729,3,,,,,,,,,,,,
tx-1332,1040,8,,,,,,,,,,,,
tx-1332,698,5,,,,,,,,,,,,
tx-1332,2791,3,,,,,,,,,,,,
tx-1332,828,8,,,,,,,,,,,,
tx-1332,1607,1,,,,,,,,,,,,
tx-1332,2343,6,,,,,,,,,,,,
tx-1333,1225,5,,,,,,,,,,,,
tx-1333,303,2,,,,,,,,,,,,
tx-1333,2897,6,,,,,,,,,,,,
tx-1333,2787,8,,,,,,,,,,,,
tx-1333,1831,2,,,,,,,,,,,,
tx-1333,572,7,,,,,,,,,,,,
tx-1333,2185,1,,,,,,,,,,,,
tx-1333,2488,6,,,,,,,,,,,,
tx-1333,1383,9,,,,,,,,,,,,
tx-1333,1755,3,,,,,,,,,,,,
tx-1334,724,4,,,,,,,,,,,,
tx-1334,1417,3,,,,,,,,,,,,
tx-1334,914,2,,,,,,,,,,,,
tx-1334,1124,7,,,,,,,,,,,,
tx-1334,1739,8,,,,,,,,,,,,
tx-1334,1213,9,,,,,,,,,,,,
tx-1334,2676,7,,,,,,,,,,,,
tx-1334,460,1,,,,,,,,,,,,
tx-1334,1951,9,,,,,,,,,,,,
tx-1334,538,1,,,,,,,,,,,,
tx-1335,2909,9,,,,,,,,,,,,
tx-1335,53,9,,,,,,,,,,,,
tx-1335,1657,9,,,,,,,,,,,,
tx-1335,1669,2,,,,,,,,,,,,
tx-1335,745,2,,,,,,,,,,,,
tx-1335,1070,4,,,,,,,,,,,,
tx-1335,630,5,,,,,,,,,,,,
tx-1335,800,3,,,,,,,,,,,,
tx-1335,1884,6,,,,,,,,,,,,
tx-1335,1599,3,,,,,,,,,,,,
tx-1336,168,2,,,,,,,,,,,,
tx-1336,2641,6,,,,,,,,,,,,
tx-1336,1823,2,,,,,,,,,,,,
tx-1336,2710,2,,,,,,,,,,,,
tx-1336,561,8,,,,,,,,,,,,
tx-1336,1045,2,,,,,,,,,,,,
tx-1336,1535,4,,,,,,,,,,,,
tx-1336,2386,4,,,,,,,,,,,,
tx-1336,2143,9,,,,,,,,,,,,
tx-1336,2581,1,,,,,,,,,,,,
tx-1337,808,2,,,,,,,,,,,,
tx-1337,2555,9,,,,,,,,,,,,
tx-1337,561,3,,,,,,,,,,,,
tx-1337,1583,9,,,,,,,,,,,,
tx-1337,669,6,,,,,,,,,,,,
tx-1337,968,5,,,,,,,,,,,,
tx-1337,920,1,,,,,,,,,,,,
tx-1337,674,9,,,,,,,,,,,,
tx-1337,1882,6,,,,,,,,,,,,
tx-1337,1533,5,,,,,,,,,,,,
tx-1338,1021,2,,,,,,,,,,,,
tx-1338,2313,1,,,,,,,,,,,,
tx-1338,193,6,,,,,,,,,,,,
tx-1338,648,8,,,,,,,,,,,,
tx-1338,2668,7,,,,,,,,,,,,
tx-1338,619,4,,,,,,,,,,,,
tx-1338,2583,3,,,,,,,,,,,,
tx-1338,2431,6,,,,,,,,,,,,
tx-1338,1643,1,,,,,,,,,,,,
tx-1338,2231,1,,,,,,,,,,,,
tx-1339,1347,3,,,,,,,,,,,,
tx-1339,2824,7,,,,,,,,,,,,
tx-1339,1474,5,,,,,,,,,,,,
tx-1339,2758,7,,,,,,,,,,,,
tx-1339,236,2,,,,,,,,,,,,
tx-1339,694,5,,,,,,,,,,,,
tx-1339,1180,5,,,,,,,,,,,,
tx-1339,2492,2,,,,,,,,,,,,
tx-1339,2216,6,,,,,,,,,,,,
tx-1339,2567,1,,,,,,,,,,,,
tx-1340,2319,6,,,,,,,,,,,,
tx-1340,2892,8,,,,,,,,,,,,
tx-1340,1649,1,,,,,,,,,,,,
tx-1340,493,7,,,,,,,,,,,,
tx-1340,1979,6,,,,,,,,,,,,
tx-1340,158,7,,,,,,,,,,,,
tx-1340,986,7,,,,,,,,,,,,
tx-1340,1039,1,,,,,,,,,,,,
tx-1340,1122,8,,,,,,,,,,,,
tx-1340,89,8,,,,,,,,,,,,
tx-1341,2218,4,,,,,,,,,,,,
tx-1341,2065,4,,,,,,,,,,,,
tx-1341,2148,1,,,,,,,,,,,,
tx-1341,2063,7,,,,,,,,,,,,
tx-1341,861,5,,,,,,,,,,,,
tx-1341,1019,9,,,,,,,,,,,,
tx-1341,657,9,,,,,,,,,,,,
tx-1341,1014,1,,,,,,,,,,,,
tx-1341,108,1,,,,,,,,,,,,
tx-1341,1092,8,,,,,,,,,,,,
tx-1342,2730,8,,,,,,,,,,,,
tx-1342,1250,9,,,,,,,,,,,,
tx-1342,1643,3,,,,,,,,,,,,
tx-1342,2753,9,,,,,,,,,,,,
tx-1342,148,9,,,,,,,,,,,,
tx-1342,2312,7,,,,,,,,,,,,
tx-1342,2342,8,,,,,,,,,,,,
tx-1342,1712,2,,,,,,,,,,,,
tx-1342,927,6,,,,,,,,,,,,
tx-1342,2232,1,,,,,,,,,,,,
tx-1343,488,2,,,,,,,,,,,,
tx-1343,2019,9,,,,,,,,,,,,
tx-1343,1533,5,,,,,,,,,,,,
tx-1343,1252,6,,,,,,,,,,,,
tx-1343,2324,7,,,,,,,,,,,,
tx-1343,182,6,,,,,,,,,,,,
tx-1343,1444,4,,,,,,,,,,,,
tx-1343,76,6,,,,,,,,,,,,
tx-1343,1644,3,,,,,,,,,,,,
tx-1343,18,4,,,,,,,,,,,,
tx-1344,958,1,,,,,,,,,,,,
tx-1344,1161,1,,,,,,,,,,,,
tx-1344,2301,6,,,,,,,,,,,,
tx-1344,1307,9,,,,,,,,,,,,
tx-1344,66,1,,,,,,,,,,,,
tx-1344,1592,7,,,,,,,,,,,,
tx-1344,1641,9,,,,,,,,,,,,
tx-1344,1512,2,,,,,,,,,,,,
tx-1344,1642,4,,,,,,,,,,,,
tx-1344,145,1,,,,,,,,,,,,
tx-1345,783,6,,,,,,,,,,,,
tx-1345,1264,1,,,,,,,,,,,,
tx-1345,129,2,,,,,,,,,,,,
tx-1345,2209,9,,,,,,,,,,,,
tx-1345,2074,2,,,,,,,,,,,,
tx-1345,2771,4,,,,,,,,,,,,
tx-1345,742,4,,,,,,,,,,,,
tx-1345,2486,1,,,,,,,,,,,,
tx-1345,2785,4,,,,,,,,,,,,
tx-1345,872,5,,,,,,,,,,,,
tx-1346,982,1,,,,,,,,,,,,
tx-1346,2703,5,,,,,,,,,,,,
tx-1346,2622,7,,,,,,,,,,,,
tx-1346,306,3,,,,,,,,,,,,
tx-1346,624,5,,,,,,,,,,,,
tx-1346,1786,2,,,,,,,,,,,,
tx-1346,1453,8,,,,,,,,,,,,
tx-1346,1286,7,,,,,,,,,,,,
tx-1346,2211,9,,,,,,,,,,,,
tx-1346,531,2,,,,,,,,,,,,
tx-1347,2335,2,,,,,,,,,,,,
tx-1347,1617,9,,,,,,,,,,,,
tx-1347,2302,1,,,,,,,,,,,,
tx-1347,2824,5,,,,,,,,,,,,
tx-1347,2362,7,,,,,,,,,,,,
tx-1347,1143,7,,,,,,,,,,,,
tx-1347,1225,1,,,,,,,,,,,,
tx-1347,895,3,,,,,,,,,,,,
tx-1347,1181,4,,,,,,,,,,,,
tx-1347,2244,9,,,,,,,,,,,,
tx-1348,2577,9,,,,,,,,,,,,
tx-1348,1879,2,,,,,,,,,,,,
tx-1348,2586,4,,,,,,,,,,,,
tx-1348,1182,5,,,,,,,,,,,,
tx-1348,2600,5,,,,,,,,,,,,
tx-1348,2545,2,,,,,,,,,,,,
tx-1348,1794,6,,,,,,,,,,,,
tx-1348,2143,5,,,,,,,,,,,,
tx-1348,2413,6,,,,,,,,,,,,
tx-1348,641,3,,,,,,,,,,,,
tx-1349,1433,1,,,,,,,,,,,,
tx-1349,2215,1,,,,,,,,,,,,
tx-1349,529,7,,,,,,,,,,,,
